Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
tr|P96404|P96404_MYCTU	0.9016357012749592	0.523978909486904	0.9047520143715113	0.006134813148516694	false
sp|P9WNS7|DUS_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WGQ5|Y927C_MYCTU	0.7988257863607784	0.005035414610034127	0.013810742944752114	0.09759096185267328	false
tr|I6YA00|I6YA00_MYCTU	0.6771681752097986	N/A	N/A	0.03667325035558484	false
tr|O33313|O33313_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WHK7|PYRG_MYCTU	0.9152768531326488	0.27485914569095954	0.7344381208778012	0.0065878494311037376	false
sp|P9WLD9|Y2297_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WPA1|COAX_MYCTU	0.7328627849328931	N/A	N/A	0.08965738154451093	false
tr|O53505|O53505_MYCTU	N/A	N/A	N/A	N/A	false
tr|O53605|O53605_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WLN5|Y2001_MYCTU	0.7369022655470174	0.021761928426355305	0.08455319504282016	0.11514274761411376	false
tr|O53905|O53905_MYCTU	0.8823433713517139	0.9536493341481898	1.0	0.04998489757426256	false
sp|O33341|Y2859_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WNV9|DNAJ1_MYCTU	0.9405800303618246	0.8994846066139777	1.0	0.013523012718782354	false
sp|P9WHW3|PPIA_MYCTU	0.9397067369869513	0.03976054360150679	0.19419087468898255	0.008986352914259362	false
tr|O33254|O33254_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WJI1|FPRB_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WG33|TAL_MYCTU	0.904394991585878	0.010364274914863077	0.03170998088713481	0.03718757265811088	false
tr|O53146|O53146_MYCTU	0.9185903412474755	0.11600639750293741	0.4833434895461716	0.008951385654856652	false
sp|P9WFV5|SYH_MYCTU	0.8602122676273541	0.6750726344647815	0.9842163617910008	0.02783552336644941	false
tr|O53346|O53346_MYCTU	0.870976111831181	0.3299590941759817	0.7880968786944936	0.0017268571651147852	false
tr|O53695|O53695_MYCTU	0.8968738971991168	0.8089421454071687	1.0	0.03383213023844945	false
sp|P9WJP5|MQO_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WQ15|AOFH_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WJ89|MAZE5_MYCTU	N/A	N/A	N/A	N/A	false
tr|O06138|O06138_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WHF5|THT3_MYCTU	0.7755894878273821	0.03333831903189231	0.1502721245412999	0.07281452853265133	false
tr|O06238|O06238_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WG59|THRC_MYCTU	0.9368997968476729	0.213600586434123	0.659567602452404	0.003361027800638168	false
tr|P95029|P95029_MYCTU	0.961939273814766	0.1500003808735497	0.5708849658680517	0.006055059506550783	false
sp|P96825|Y0148_MYCTU	0.9301181943568408	0.019364130551185087	0.07284607938044531	0.020311244301228763	false
tr|O06538|O06538_MYCTU	N/A	N/A	N/A	N/A	false
tr|P95229|P95229_MYCTU	0.6469271803975788	N/A	N/A	0.32676820630357145	true
tr|O05312|O05312_MYCTU	0.7941929458836692	0.1509402030798457	0.573933134730683	0.04681867286848373	false
sp|P9WM35|Y1290_MYCTU	N/A	N/A	N/A	N/A	false
tr|I6YGH7|I6YGH7_MYCTU	N/A	N/A	N/A	N/A	false
tr|P95160|P95160_MYCTU	N/A	N/A	N/A	N/A	false
tr|O69689|O69689_MYCTU	0.8924292027593701	0.021821063046269087	0.08455319504282016	0.027777103227895117	false
sp|P9WM41|Y1278_MYCTU	N/A	N/A	N/A	N/A	false
tr|O05861|O05861_MYCTU	0.9456859226144836	0.7401181278788106	1.0	0.018505271441701974	false
sp|P9WI97|PHOU1_MYCTU	N/A	N/A	N/A	N/A	false
tr|O50451|O50451_MYCTU	0.7910948139728099	N/A	N/A	0.15873173540760016	false
sp|P9WMG9|Y043_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WH67|RS10_MYCTU	0.8801445821220765	0.12818460763680406	0.5141026211644096	0.022191356985586923	false
