Protein	Similarity_Drug_vs_Control	pValue	FDR	Fold-change 	Fold-change 
T09F5.9	0.7660714285714286	N/A	N/A	0.20745920745920743	true
F09G2.9	0.8405543965131986	0.9665539583347165	0.9995692703162754	0.09115142462059202	false
Y48C3A.7	0.8544973544973544	N/A	N/A	0.04024767801857602	false
C10E2.6	0.7407930795803277	N/A	N/A	0.027367599429098704	false
M28.10	0.763888888888889	N/A	N/A	0.01818181818181826	false
F14D7.2	N/A	N/A	N/A	N/A	false
ZK105.1	N/A	N/A	N/A	N/A	false
Y48C3A.3	N/A	N/A	N/A	N/A	false
F27D4.4a	0.8200299077626565	0.9119692361827022	0.9995692703162754	0.04604109785371839	false
F27E5.4	N/A	N/A	N/A	N/A	false
T05B11.3	0.7264169477615284	0.38495152375788677	0.9995692703162754	0.0258572566633586	false
F54E2.3d	0.935873326282886	0.7825204470527767	0.9995692703162754	0.001686811734304186	false
T27E9.1d	0.9324146239933143	0.960259249459851	0.9995692703162754	0.02176035052558661	false
F54E2.3c	0.9383454256257214	0.7674451817736987	0.9995692703162754	0.0043046260202583226	false
F29G9.5	0.947486026829858	0.9462414234547089	0.9995692703162754	0.01808003111446166	false
T27E9.1c	0.9459249876469883	0.9145116250236619	0.9995692703162754	0.015010314660881416	false
F54E2.3b	0.9211097647590986	0.9204949083160032	0.9995692703162754	0.011536036516546527	false
T27E9.1b	0.9418360209735784	0.9520388078256434	0.9995692703162754	0.019637730639241433	false
F54E2.3a	0.9388793767080151	0.7674451817736987	0.9995692703162754	0.004578443262452732	false
F29G9.3	N/A	N/A	N/A	N/A	false
T27E9.1a	0.946673054269517	0.9402960471805519	0.9995692703162754	0.015925331645398364	false
C07D8.6	0.8757680180316813	0.9982150335979637	0.9995692703162754	0.08375992029208118	false
C28D4.2b	N/A	N/A	N/A	N/A	false
F55F8.5	N/A	N/A	N/A	N/A	false
T06G6.9	0.8295974793444763	0.14866781536838655	0.9995692703162754	0.01218083133912755	false
F55F8.3	N/A	N/A	N/A	N/A	false
W09C2.3a	N/A	N/A	N/A	N/A	false
K09C8.5	N/A	N/A	N/A	N/A	false
Y38E10A.24	N/A	N/A	N/A	N/A	false
E03G2.3	0.7604166666666667	N/A	N/A	0.022831050228310563	false
Y51H1A.3b	0.8242551863780898	0.586408478483967	0.9995692703162754	0.030338267285694418	false
Y51H1A.3a	0.8273927424137896	0.8317324620245452	0.9995692703162754	0.04835923512053493	false
C12D8.10c	0.6986553997095081	N/A	N/A	0.024951746405109526	false
C12D8.10b	0.7170142152958777	0.04940748452125	0.4967889908256881	0.06734210571437646	false
C12D8.10a	0.7171268364115934	0.03893901901713506	0.3672653521456761	0.06410989879743466	false
F27D4.5	0.9045518868066842	0.5365439824281738	0.9995692703162754	0.004847495581130248	false
Y65B4BL.5	0.7593979234105013	0.23449995377546126	0.9995692703162754	0.013386091578636088	false
T22F3.3b	0.9178186366159479	0.9738484927921952	0.9995692703162754	0.04243751558414464	false
F27D4.1	0.9459519161929366	0.974523578847901	0.9995692703162754	0.023910473349698858	false
T22F3.3a	0.9171732948159735	0.9815567944280131	0.9995692703162754	0.04247728151626774	false
K12H4.7b	0.8175623430524658	0.9877154526871146	0.9995692703162754	0.06297677908711882	false
Y65B4BL.2	N/A	N/A	N/A	N/A	false
K12H4.7a	0.8160230339309421	0.9940323481282031	0.9995692703162754	0.06243621269700825	false
Y38E10A.17	N/A	N/A	N/A	N/A	false
T03F1.11	0.7803228558500931	0.9499069654595224	0.9995692703162754	0.11809053267443977	false
T03F1.10	N/A	N/A	N/A	N/A	false
F07D10.1	0.9114047247446176	0.9531235626169365	0.9995692703162754	0.029690141998777942	false
T23B12.4	N/A	N/A	N/A	N/A	false
T23B12.3	N/A	N/A	N/A	N/A	false
T23B12.2	N/A	N/A	N/A	N/A	false
T23G11.7b	N/A	N/A	N/A	N/A	false
F29F11.6a	0.8606299116409284	0.4207985124803898	0.9995692703162754	0.004463134180584832	false
Y51H4A.12	N/A	N/A	N/A	N/A	false
Y116A8C.36c	0.5348895291117757	N/A	N/A	0.37681836119159334	true
C07A12.7c	N/A	N/A	N/A	N/A	false
Y116A8C.36b	0.5845907872417788	0.9848345996019388	0.9995692703162754	0.25161324887753334	true
C07A12.7b	0.8325091472206926	0.9471354816092099	0.9995692703162754	0.053735107834998345	false
Y116A8C.36a	0.5967898211621645	0.9279765901939397	0.9995692703162754	0.21420535046527692	true
Y38C1AA.13	N/A	N/A	N/A	N/A	false
Y38C1AA.11	0.6150187846113112	0.592225981014473	0.9995692703162754	0.1062857619687313	false
Y57G7A.10	0.8234334070696284	0.558669998595287	0.9995692703162754	0.04376480198458095	false
C27H6.8	0.8647241787580687	0.3812862351016187	0.9995692703162754	0.003101052972137799	false
T14G11.3	0.9363308524370617	0.3896861958312351	0.9995692703162754	0.019278172910366584	false
Y56A3A.7b	0.8383885833202049	N/A	N/A	N/A	false
Y56A3A.7a	0.8558291661857426	N/A	N/A	N/A	false
ZK809.3	0.8456122658946966	0.998051814801155	0.9995692703162754	0.10301350192490007	false
C27H6.2	0.9120661279713683	0.41640555179153205	0.9995692703162754	0.005416864163170947	false
T03G6.3	0.732974944517658	0.13882761899269463	0.9995692703162754	0.05666845033320893	false
F20D12.1b	0.8111716583851681	0.05193727817305304	0.5225677743416253	0.058019800781744714	false
F58B4.5	N/A	N/A	N/A	N/A	false
T23G11.6b	N/A	N/A	N/A	N/A	false
C56C10.8	0.8742673987444355	0.33475258508977734	0.9995692703162754	3.404349007403125E-4	false
C56C10.3	0.6590052965982246	0.9989792756449298	0.9995692703162754	0.3176807930023637	true
B0213.15b	N/A	N/A	N/A	N/A	false
Y5F2A.2	0.8413503292930198	0.9963347092965749	0.9995692703162754	0.07661251667947613	false
Y32H12A.4	0.830358569588198	0.9627551512669381	0.9995692703162754	0.08337048313522973	false
T01D1.4	N/A	N/A	N/A	N/A	false
Y5F2A.1	0.788825461151642	0.9845623113436636	0.9995692703162754	0.11525610913590341	false
Y32H12A.3	0.8818417321024384	0.6356617861870157	0.9995692703162754	0.007747954767885166	false
Y48G9A.9b	N/A	N/A	N/A	N/A	false
F55C5.8	0.8187392950062515	0.9971724264030517	0.9995692703162754	0.10586043263815242	false
F55C5.5	0.8340123056550798	0.7685781948081822	0.9995692703162754	0.029424726391534952	false
F58A3.5	0.9017826005416762	0.9647499097800222	0.9995692703162754	0.03786055432805697	false
F55C5.1	0.7333333333333334	0.9945043043849152	0.9995692703162754	0.13813459268004727	false
T24H7.5c	0.677723197652358	N/A	N/A	0.20481469126729931	true
T24H7.5b	0.6987237111503957	N/A	N/A	0.19527411959419122	false
F53E10.1	N/A	N/A	N/A	N/A	false
F52H3.7b	0.9498954576491866	0.9080598721481259	0.9995692703162754	0.014572797957943936	false
Y47D3A.26c	N/A	N/A	N/A	N/A	false
F52H3.7a	0.9502544483650591	0.986324852252292	0.9995692703162754	0.014114058747868917	false
Y47D3A.26b	0.9235175312641329	0.9582205370845239	0.9995692703162754	0.02669826946957901	false
Y116A8C.34b	N/A	N/A	N/A	N/A	false
Y116A8C.34a	0.9047619047619048	N/A	N/A	N/A	false
Y46G5A.19b	0.5357142857142857	0.9854233180199824	0.9995692703162754	0.3333333333333333	true
Y46G5A.19a	0.5357142857142857	0.9854233180199824	0.9995692703162754	0.3333333333333333	true
Y66H1B.4	0.8288217024319343	0.22154675802743912	0.9995692703162754	0.005968838340820092	false
F42G9.5a	1.0	N/A	N/A	N/A	false
W02D7.7	N/A	N/A	N/A	N/A	false
W02D7.5	N/A	N/A	N/A	N/A	false
W02D7.4	N/A	N/A	N/A	N/A	false
Y37E3.9	0.8893140707740885	0.9951363294646122	0.9995692703162754	0.056342676597724094	false
H16O14.1b	N/A	N/A	N/A	N/A	false
Y37E3.7	0.9378421423415807	0.7607053221692444	0.9995692703162754	0.0029183788234508185	false
B0035.5	0.7472703521341436	0.057026499153321364	0.6007838247082925	0.07500012500368958	false
B0035.4	0.7804652470168888	0.450270774850208	0.9995692703162754	0.014599808866137638	false
Y37E3.4	0.875	N/A	N/A	0.14285714285714285	false
B0035.3	0.5910660623384636	N/A	N/A	0.0512644857609264	false
Y37E3.3	0.8967662694063299	0.9997625477726746	0.9995692703162754	0.08696912159592252	false
F02E9.10c	N/A	N/A	N/A	N/A	false
C09B8.1	N/A	N/A	N/A	N/A	false
R05D8.10	N/A	N/A	N/A	N/A	false
F10D11.1	0.8992025069771726	0.07414119918728604	0.7876856934474684	0.019653475399253703	false
C07A12.4c	0.9071228299193441	0.9215874583438308	0.9995692703162754	0.04072256723491803	false
C07A12.4b	0.882437085460352	0.9337752934885013	0.9995692703162754	0.0425804499056345	false
C07A12.4a	0.8830258189469231	0.90580230361329	0.9995692703162754	0.03967831298757076	false
R07E3.1a	0.4893958163983745	0.006193964467876002	0.021344317543531176	0.4780772443672334	true
F08F3.3	N/A	N/A	N/A	N/A	false
F44B9.8	N/A	N/A	N/A	N/A	false
H03E18.1	N/A	N/A	N/A	N/A	false
F55A3.7	N/A	N/A	N/A	N/A	false
C50F4.8	0.8426039436240241	0.9995604617403949	0.9995692703162754	0.08526337996522278	false
C25G4.10a	N/A	N/A	N/A	N/A	false
F55A3.3	0.571497707834727	0.12026933243812653	0.9995692703162754	0.3361587382192009	true
C50F4.5	0.9125255403133584	0.9873944701685674	0.9995692703162754	0.037152583705370376	false
C50F4.2	N/A	N/A	N/A	N/A	false
C50F4.1	N/A	N/A	N/A	N/A	false
Y54E10BL.6	0.5603649698349734	0.9068945066880894	0.9995692703162754	0.258530917422643	true
Y54E10BL.5	0.7998854505142766	0.26670637112730944	0.9995692703162754	0.08724054141873272	false
T21B6.3	N/A	N/A	N/A	N/A	false
C05C8.1b	N/A	N/A	N/A	N/A	false
F21C3.5	0.7488147093703571	N/A	N/A	0.04927731237405273	false
C05C8.1a	0.7026191429334095	N/A	N/A	0.42324616409543875	true
T21B6.1	N/A	N/A	N/A	N/A	false
F53G12.1	0.8850924299797819	0.15219371301959972	0.9995692703162754	0.022480761465680985	false
F58H1.3a	0.6825396825396827	N/A	N/A	0.32558139534883695	true
Y59H11AM.1	0.8403804134636853	0.6895741062125078	0.9995692703162754	0.004075967622326989	false
F21C3.3	0.2784185772057461	0.005321042685297082	0.018583361045362963	0.9363536420494284	true
W08E12.7	0.9075361179622033	0.8928936911304963	0.9995692703162754	0.02871584842387279	false
F55C10.1b	N/A	N/A	N/A	N/A	false
M01G5.3	0.7795207240779508	N/A	N/A	N/A	false
F35D11.4	0.8650793650793651	N/A	N/A	0.15596330275229367	false
F55C10.1a	N/A	N/A	N/A	N/A	false
ZC97.1a	N/A	N/A	N/A	N/A	false
Y48G1C.9	N/A	N/A	N/A	N/A	false
Y48G1C.7	N/A	N/A	N/A	N/A	false
C06B8.8	0.6846989826217493	0.40198608140342146	0.9995692703162754	0.08923573159173576	false
ZC262.2a	N/A	N/A	N/A	N/A	false
C17H12.4	N/A	N/A	N/A	N/A	false
F54D8.2	0.8977417023910067	0.9796678748460883	0.9995692703162754	0.04573219728059732	false
T13F2.2	0.7458958054116294	0.5211241218007961	0.9995692703162754	0.04563997163501599	false
F54D8.1	N/A	N/A	N/A	N/A	false
C17H12.1	N/A	N/A	N/A	N/A	false
K08A8.3	N/A	N/A	N/A	N/A	false
ZC395.10	0.9156081390978773	0.5657667987684531	0.9995692703162754	0.002735823446726589	false
ZK1320.9	0.8413388685846895	0.41363755336692537	0.9995692703162754	0.0028960456354719306	false
ZC168.6	0.3811527338870194	N/A	N/A	N/A	false
ZC168.5	N/A	N/A	N/A	N/A	false
R04A9.4	0.7086062603673757	0.46852376249825795	0.9995692703162754	0.13825171968492228	false
ZK1320.3	N/A	N/A	N/A	N/A	false
ZK1320.2	0.7240374276566915	0.907304994254586	0.9995692703162754	0.09685947143314441	false
R04A9.2	0.8636363636363636	N/A	N/A	0.15789473684210525	false
ZC168.1	N/A	N/A	N/A	N/A	false
Y56A3A.32	0.8633187484677292	0.9050317131776056	0.9995692703162754	0.05219222038097221	false
Y116A8C.30c	1.0	N/A	N/A	0.0	false
Y24D9A.8b	0.8448956771057888	0.8675066053370875	0.9995692703162754	0.057540755465421194	false
Y24D9A.8a	0.8454582536305447	0.9458621525305636	0.9995692703162754	0.06503177766363252	false
F42G9.1b	0.751222471854136	0.7606469447400604	0.9995692703162754	0.09409481783353563	false
T10G3.3	N/A	N/A	N/A	N/A	false
Y56A3A.1a	N/A	N/A	N/A	N/A	false
C50D2.7	N/A	N/A	N/A	N/A	false
T07A9.9b	0.741466090534514	0.07937795522507951	0.8348194143050512	0.08289489071086936	false
C50D2.5	N/A	N/A	N/A	N/A	false
T07A9.9a	0.7365865279083534	0.08863832461434801	0.9232785563060794	0.07903661064996377	false
C39E9.14a	0.7363058823102401	0.14518877474421957	0.9995692703162754	0.052656197305249855	false
Y54E2A.11b	0.8705970860616786	0.509405246996484	0.9995692703162754	0.01793413101669413	false
T28H10.3	0.7285620239500513	0.0014114595799597327	0.0	0.17119485848553195	false
Y54E2A.11a	0.9147068467060713	0.6837357970331508	0.9995692703162754	0.008399987595400072	false
Y18D10A.9	N/A	N/A	N/A	N/A	false
W04B5.3c	N/A	N/A	N/A	N/A	false
Y18D10A.5	0.7024389277051744	0.9202078082044043	0.9995692703162754	0.17104014686850255	false
Y18D10A.3	0.875	N/A	N/A	N/A	false
F07G6.3	N/A	N/A	N/A	N/A	false
Y56A3A.21	0.8771428336357759	0.869229342678883	0.9995692703162754	0.05551169008242629	false
ZK688.9	N/A	N/A	N/A	N/A	false
Y56A3A.20	N/A	N/A	N/A	N/A	false
ZK742.5	0.7424741775087118	N/A	N/A	0.2363541853937027	true
F22F7.1b	0.8358452559735167	0.12871151488400304	0.9995692703162754	0.017709868158337715	false
ZK742.4	N/A	N/A	N/A	N/A	false
F22F7.1a	0.8367464429929492	0.32847210057608695	0.9995692703162754	0.016311293030384734	false
D2023.2b	0.9407361457824649	0.9185717649078065	0.9995692703162754	0.007420671265537108	false
D2023.2a	0.9393671398649661	0.3514913395074176	0.9995692703162754	0.004281214174053964	false
ZK688.3	0.8338730239152876	0.9907944967066317	0.9995692703162754	0.05857282951148135	false
F26A3.7	N/A	N/A	N/A	N/A	false
B0513.4b	N/A	N/A	N/A	N/A	false
B0513.4a	0.5	N/A	N/A	N/A	false
F15B9.1	0.7053507659669555	0.9875089329196993	0.9995692703162754	0.19339455040713158	false
W04G3.5b	0.5672141656755495	0.036967320156992486	0.3406095117578825	0.2782137733407546	true
T10F2.4	0.7099911930290889	0.005457029810833747	0.018583361045362963	0.16391360964584578	false
T10F2.2	N/A	N/A	N/A	N/A	false
Y56A3A.19	0.8641945628709392	0.7396506007790288	0.9995692703162754	0.04176059293071862	false
C52E12.2b	N/A	N/A	N/A	N/A	false
Y56A3A.13	0.688978104316452	0.9692307458519519	0.9995692703162754	0.23111983743261727	true
E01G6.1	N/A	N/A	N/A	N/A	false
Y66H1A.6b	N/A	N/A	N/A	N/A	false
Y66H1A.6a	N/A	N/A	N/A	N/A	false
T02C5.3b	0.5682411777690323	N/A	N/A	0.15686451713514343	false
T06C12.6	N/A	N/A	N/A	N/A	false
F40A3.3b	0.8550206943817522	0.8406954193133872	0.9995692703162754	0.030355687615395675	false
F40A3.3a	0.8602083720908825	0.8512606367328075	0.9995692703162754	0.024343083882725994	false
F56C9.7	N/A	N/A	N/A	N/A	false
R160.1a	N/A	N/A	N/A	N/A	false
F59A7.9	N/A	N/A	N/A	N/A	false
C08A9.1	0.7813050743175284	0.4753926429163116	0.9995692703162754	0.019784593787640373	false
F28B3.7b	N/A	N/A	N/A	N/A	false
F59A7.7	N/A	N/A	N/A	N/A	false
F28B3.7a	0.8858900484478075	0.9242874418945948	0.9995692703162754	0.031221033298504598	false
F56C9.1	0.8647097330318205	0.25822085588581	0.9995692703162754	0.01056676412448154	false
Y71H10B.1c	0.728984710964082	0.8031324144949132	0.9995692703162754	0.057054520465126934	false
F59A7.4	N/A	N/A	N/A	N/A	false
Y37A1B.5b	0.7831076223590356	0.9471494710883782	0.9995692703162754	0.07577620099066454	false
Y71H10B.1a	0.731705636607587	0.9158838778520786	0.9995692703162754	0.0574690751896943	false
Y37A1B.5a	0.8381974883949813	0.9733989916183515	0.9995692703162754	0.06900344620378372	false
F44B9.1c	N/A	N/A	N/A	N/A	false
F44B9.1b	N/A	N/A	N/A	N/A	false
F44B9.1a	1.0	N/A	N/A	0.0	false
F09G8.7	0.7482648523914461	0.6651307797546363	0.9995692703162754	0.03804108156519895	false
C18D11.4a	N/A	N/A	N/A	N/A	false
F56A6.1a	0.8293784516095055	0.35725069210939353	0.9995692703162754	0.008497602094337987	false
ZK666.7	N/A	N/A	N/A	N/A	false
T03E6.7b	0.8425535531484672	0.9890133225594558	0.9995692703162754	0.07451686702143027	false
T03E6.7a	0.8734314582686412	0.9857439273914108	0.9995692703162754	0.05511775322019832	false
F09G8.3	0.7907271736220435	0.9626168118458729	0.9995692703162754	0.09414913763166416	false
F35A5.8b	N/A	N/A	N/A	N/A	false
C35C5.8b	N/A	N/A	N/A	N/A	false
F56H1.7	N/A	N/A	N/A	N/A	false
C35C5.8a	0.6544135032375085	0.9181193765735994	0.9995692703162754	0.19638164605615094	false
F56H1.6	N/A	N/A	N/A	N/A	false
F56H1.4	0.9305380555843156	0.9926963017220856	0.9995692703162754	0.03365906393808752	false
F48A11.5a	0.7406025022943776	0.9163484255272305	0.9995692703162754	0.13659980280697592	false
C10C5.6b	N/A	N/A	N/A	N/A	false
K07E12.1b	0.7759890929638367	0.9858219999929848	0.9995692703162754	0.12418343532586387	false
K07E12.1a	0.7774681312738373	0.9850971681705661	0.9995692703162754	0.12681095247259752	false
C39D10.7	0.7526339973857902	0.9895136097883686	0.9995692703162754	0.14547306835239257	false
R12C12.1b	0.642061285220837	0.013293134218817546	0.055071075713277545	0.1742531775999272	false
C47E12.5c	0.9056384479147491	0.9852876685951512	0.9995692703162754	0.03641362736389229	false
R12C12.1a	0.7463532854981271	0.009696810204235736	0.03407601572739188	0.1297580218973929	false
C47E12.5b	0.9050312639681022	0.9852876685951512	0.9995692703162754	0.03642936752385024	false
C47E12.5a	0.9053975142255095	0.9852876685951512	0.9995692703162754	0.03615720914315217	false
B0205.11	N/A	N/A	N/A	N/A	false
Y24D9A.4c	0.935741371005021	0.9091654839982201	0.9995692703162754	0.02196093569457685	false
F55A11.6b	N/A	N/A	N/A	N/A	false
Y24D9A.4a	0.9330962072643096	0.9732734105874257	0.9995692703162754	0.023075772533100117	false
C44B7.9	0.8444918897835365	0.9940098094725102	0.9995692703162754	0.07667260583704678	false
C44B7.8	N/A	N/A	N/A	N/A	false
C44B7.7	1.0	N/A	N/A	N/A	false
F54H12.1c	0.929247274384521	0.9154339387710559	0.9995692703162754	0.025819853864272827	false
C44B7.5	0.8407870255138601	0.40815344372822643	0.9995692703162754	0.015470499210859719	false
F54H12.1b	0.9246817219726315	0.9078588531366638	0.9995692703162754	0.02002183656375629	false
Y39G10AR.12b	N/A	N/A	N/A	N/A	false
F54H12.1a	0.9309806969848794	0.9726017238533275	0.9995692703162754	0.01848433903720285	false
C44B7.1	0.8461931895907298	N/A	N/A	0.0051628800259645845	false
F56F11.4a	0.9355301046592434	0.9789718981591093	0.9995692703162754	0.025260510032595575	false
F09F7.3	N/A	N/A	N/A	N/A	false
W02B12.15a	N/A	N/A	N/A	N/A	false
Y71H2B.10c	0.8339925905751356	0.48892359449677397	0.9995692703162754	0.010902019571990688	false
F32G8.4	N/A	N/A	N/A	N/A	false
Y71H2B.10b	0.7630541525452174	N/A	N/A	0.026791430428552494	false
Y71H2B.10a	0.8414835039553746	0.5923119501732794	0.9995692703162754	0.008900840903202253	false
C34D4.14	0.7553604922675703	0.40852796625375887	0.9995692703162754	0.03167116307579086	false
C47E12.4d	0.8742048760344323	0.8491443406598208	0.9995692703162754	0.03048305340452824	false
C34D4.12	0.6903300470858724	0.8456997083100919	0.9995692703162754	0.14957048618488575	false
C33H5.7	N/A	N/A	N/A	N/A	false
C47E12.4a	0.8742048760344323	0.8491443406598208	0.9995692703162754	0.03048305340452824	false
F42E11.4	0.7911449762260161	0.9848001739602599	0.9995692703162754	0.09881125541198732	false
C24D10.8	N/A	N/A	N/A	N/A	false
C24D10.6	N/A	N/A	N/A	N/A	false
R12C12.5	0.846600848504047	N/A	N/A	N/A	false
W04G3.1b	0.7777381555772124	0.23458646528294158	0.9995692703162754	0.028659298913524547	false
W04G3.1a	0.7980364407824743	0.4241178996903615	0.9995692703162754	0.04366334044967561	false
R12C12.2	0.7388964670797086	4.593512896696127E-4	0.0	0.20384958062635433	true
K07A12.7	0.8794434548570317	N/A	N/A	0.1362379118592019	false
C47B2.6a	0.8152406010197947	0.05874553569073888	0.6148714540383743	0.04122294810778232	false
F31F4.15	N/A	N/A	N/A	N/A	false
C09D1.1f	0.8484499910757456	0.9922656484994921	0.9995692703162754	0.07268997699538694	false
K07A12.3	0.7398213632719789	0.7650694795604331	0.9995692703162754	0.08127497512554545	false
C09D1.1e	0.8484499910757456	0.9922656484994921	0.9995692703162754	0.07268997699538694	false
T06A10.1a	N/A	N/A	N/A	N/A	false
K07A12.1	N/A	N/A	N/A	N/A	false
F52E1.13d	N/A	N/A	N/A	N/A	false
H02I12.6	0.9101337785437282	0.9804489306871929	0.9995692703162754	0.0390697278926154	false
F52E1.13b	N/A	N/A	N/A	N/A	false
Y59A8B.10b	0.8668521960621782	0.5661531427934325	0.9995692703162754	0.017990069873344658	false
F52E1.13a	0.6043956579482953	N/A	N/A	0.41815268787678805	true
Y59A8B.10a	0.8949918506545967	0.48260207784390885	0.9995692703162754	0.004258148982323037	false
Y56A3A.17b	0.6423997701487472	N/A	N/A	0.03460241114127338	false
C10C6.6	N/A	N/A	N/A	N/A	false
EEED8.8	N/A	N/A	N/A	N/A	false
Y37A1B.2f	N/A	N/A	N/A	N/A	false
H02I12.1	N/A	N/A	N/A	N/A	false
T09B4.5b	0.7078799962657918	0.20267280365033358	0.9995692703162754	0.007563994987743637	false
Y37A1B.2b	N/A	N/A	N/A	N/A	false
LLC1.3b	0.8004043420030201	0.015015175854077417	0.06892435873431942	0.08738596919645095	false
K12B6.9	N/A	N/A	N/A	N/A	false
T09B4.5a	0.8001947648537104	0.5088008594057496	0.9995692703162754	0.02144119996533313	false
K07E1.1	N/A	N/A	N/A	N/A	false
LLC1.3a	0.8041365918653826	0.003088535518754755	0.008441255525690295	0.10865596073025047	false
F48E3.4	0.8154108205434815	0.9427731472412392	0.9995692703162754	0.07703204024376659	false
C13G3.3c	N/A	N/A	N/A	N/A	false
F48E3.3	0.8108710033330598	0.85237138943941	0.9995692703162754	0.046075796423093264	false
EEED8.1	0.5704945064288499	N/A	N/A	0.03321441506934127	false
D1007.7	N/A	N/A	N/A	N/A	false
K12B6.1	0.9017857142857143	N/A	N/A	0.1089108910891089	false
D1007.6	0.9482742950593703	0.9629052204182396	0.9995692703162754	0.018063520329326396	false
R05G6.8	N/A	N/A	N/A	N/A	false
R05G6.7	0.9289723308715603	0.9565140414358624	0.9995692703162754	0.03128004410556022	false
ZK632.1b	0.5021378870618537	N/A	N/A	0.08255931133543667	false
ZK632.1a	0.4544274705124638	0.026661870044003264	0.20190570649286246	0.7159430460031051	true
